Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GATES_AT_RANDOM,0.4177966949173679
ZNE_LINEAR_1_3_5_FOLD_GATES_AT_RANDOM,0.7028644466111604
ZNE_LINEAR_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.7441474999999953
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GATES_AT_RANDOM,0.46793749999999507
ZNE_RICHARDSON_1_3_5_FOLD_GATES_AT_RANDOM,0.5315823520587973
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.2522874999999981
PCE_LINEAR,0.18963671459664513
PCE_EXPONENTIAL,0.09555298865413944
