Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GATES_AT_RANDOM,0.09375109377734395
ZNE_LINEAR_1_3_5_FOLD_GATES_AT_RANDOM,0.23954411360283911
ZNE_LINEAR_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.2637737499999989
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GATES_AT_RANDOM,0.11062249999999936
ZNE_RICHARDSON_1_3_5_FOLD_GATES_AT_RANDOM,0.07551282532063264
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.2414625000000032
PCE_LINEAR,0.043875172805566305
PCE_EXPONENTIAL,0.08565530617884622
