Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GATES_AT_RANDOM,0.06596833333333338
ZNE_LINEAR_1_3_5_FOLD_GATES_AT_RANDOM,0.1366108333333324
ZNE_LINEAR_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.14796999999999905
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GATES_AT_RANDOM,0.08757666666666601
ZNE_RICHARDSON_1_3_5_FOLD_GATES_AT_RANDOM,0.04053499999999979
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.22121666666667017
PCE_LINEAR,0.044253813490787296
PCE_EXPONENTIAL,0.05369320170003471
