Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GATES_AT_RANDOM,0.3184833333333291
ZNE_LINEAR_1_3_5_FOLD_GATES_AT_RANDOM,0.5995833333333296
ZNE_LINEAR_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.6449983333333296
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GATES_AT_RANDOM,0.36198999999999615
ZNE_RICHARDSON_1_3_5_FOLD_GATES_AT_RANDOM,0.38033374999999714
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.14903333333333485
PCE_LINEAR,0.11052082112254664
PCE_EXPONENTIAL,0.12784285313445037
