Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GATES_AT_RANDOM,0.4013379732405327
ZNE_LINEAR_1_3_5_FOLD_GATES_AT_RANDOM,0.666448171036577
ZNE_LINEAR_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.7090479999999978
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GATES_AT_RANDOM,0.4053839999999977
ZNE_RICHARDSON_1_3_5_FOLD_GATES_AT_RANDOM,0.47520174596507925
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.16256999999999894
PCE_LINEAR,0.2260365257627599
PCE_EXPONENTIAL,0.13345642667542787
