Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GATES_AT_RANDOM,0.47649249999999865
ZNE_LINEAR_1_3_5_FOLD_GATES_AT_RANDOM,0.7221045833333324
ZNE_LINEAR_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.7642124999999991
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GATES_AT_RANDOM,0.47277833333333213
ZNE_RICHARDSON_1_3_5_FOLD_GATES_AT_RANDOM,0.5492306249999996
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.2296499999999991
PCE_LINEAR,0.28121163860853393
PCE_EXPONENTIAL,0.17451090045684794
