Method,Average Absolute Error
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.24379999999999907
PCE_LINEAR,0.15076242654386235
PCE_EXPONENTIAL,0.08788883985041829
