Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GATES_AT_RANDOM,0.5891492170156544
ZNE_LINEAR_1_3_5_FOLD_GATES_AT_RANDOM,0.8165416691666115
ZNE_LINEAR_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.8448649999999949
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GATES_AT_RANDOM,0.6222939999999949
ZNE_RICHARDSON_1_3_5_FOLD_GATES_AT_RANDOM,0.6879934901301928
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.3891299999999941
PCE_LINEAR,0.26867454307528854
PCE_EXPONENTIAL,0.12208169194150784
