Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GATES_AT_RANDOM,0.09734105317893517
ZNE_LINEAR_1_3_5_FOLD_GATES_AT_RANDOM,0.2833148337033247
ZNE_LINEAR_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.3057349999999986
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GATES_AT_RANDOM,0.1153299999999989
ZNE_RICHARDSON_1_3_5_FOLD_GATES_AT_RANDOM,0.10283194336113224
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GATES_AT_RANDOM,0.24966000000000363
PCE_LINEAR,0.056780903367945404
PCE_EXPONENTIAL,0.09090447979173914
