Method,Average Absolute Error
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.37247999999999204
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.6281982812499878
PCE_LINEAR,0.12825819354272727
PCE_EXPONENTIAL,0.09342490926251427
