Method,Average Absolute Error
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.37505714285714636
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.3943332589285625
PCE_LINEAR,0.38561479964659184
PCE_EXPONENTIAL,0.4338919014482956
