Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.05959780804383967
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.03417403080509768
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.1154596908061826
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.1343109999999986
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.21876949999999895
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.04080800000000019
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.051576470588234204
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.025543739125216996
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2136400000000037
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03689250000000145
PCE_LINEAR,0.04669902121682276
PCE_EXPONENTIAL,0.05387154935339047
