Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.0881492370152572
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.1132648775595888
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.27221505569888305
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.2974419999999969
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.4263779999999972
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.11055399999999678
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.13628438235293783
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.09076018479630177
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2389900000000038
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03785820312499992
PCE_LINEAR,0.12930573118340935
PCE_EXPONENTIAL,0.057205781636970876
