Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.05876258762587677
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.028770073415019738
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.07817028170281592
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.09391499999999887
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.15437149999999927
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.03795700000000028
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.027334897058822572
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.012142246422463848
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2787450000000057
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.025642343750001184
PCE_EXPONENTIAL,0.042404743040927624
