Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09264514709705678
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.07273611670623513
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.19946151076978205
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.2272219999999973
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.3433469999999975
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.07438599999999893
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.0849978235294088
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.05231670366592469
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2745000000000052
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.034193984375001256
PCE_LINEAR,0.0726259710098148
PCE_EXPONENTIAL,0.04429181764022607
