Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.2378633333333296
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.268715714285711
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.4835941666666632
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.5303833333333298
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6349449999999967
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.2553633333333297
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.3059158823529375
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.2593587499999976
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2067333333333375
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.14696770833332215
PCE_LINEAR,0.26515184065709235
PCE_EXPONENTIAL,0.06212776584557582
