Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.11385372292553757
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.20047227626875608
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.37576698466030245
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.4101879999999956
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5318499999999957
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.19327199999999548
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.22049029411764237
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.16114777704445551
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.20396000000000236
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.06405062499998944
PCE_LINEAR,0.20104651555797703
PCE_EXPONENTIAL,0.04801604952887875
