Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09707605847882858
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.12868799766861488
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.303243935121294
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3392219999999963
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.4634764999999964
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.11886999999999723
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.16085473529411365
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.12056983860322508
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.22453000000000495
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.05507312499999863
PCE_LINEAR,0.1495585944250096
PCE_EXPONENTIAL,0.037545652773907714
