Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.3478690426191452
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.39244272257411805
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.6184406311873741
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.6634319999999978
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.7435509999999981
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.36334799999999773
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.44005423529411525
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.4074578508429819
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.1771800000000015
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.256874374999988
PCE_LINEAR,0.39634294883551907
PCE_EXPONENTIAL,0.048908859883684444
