Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.06471100825690712
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.03343465696898406
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.11524813576754826
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.1314442857142844
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.21792999999999899
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.04061857142857165
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.05006415966386433
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.02535570412273853
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2369857142857185
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.02202315848214408
PCE_LINEAR,0.041983441671339494
PCE_EXPONENTIAL,0.051082567472241006
