Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.04955666666666653
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.016921190476190357
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.05280361111111016
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.0632322222222212
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.11803277777777717
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.03247666666666648
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.03109715686274405
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.011389583333332847
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2326222222222265
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.01927703993055645
PCE_LINEAR,0.025548372481232613
PCE_EXPONENTIAL,0.03029462700855637
