Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.07833283328332907
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.03773091594873716
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.0715321532153201
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.08659999999999854
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.1496974999999989
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.04765000000000005
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.03498691176470501
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.018699369936993088
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.38955000000000717
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.07915898437500561
PCE_LINEAR,0.034607942877568035
PCE_EXPONENTIAL,0.03203770840671789
