Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.21921692169216606
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.2956131327418417
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.5269576957695727
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.5778099999999958
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6756999999999959
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.2983399999999958
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.3540419117647014
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.31505775577557427
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.28290000000000665
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.21182539062499145
PCE_LINEAR,0.2938012146262243
PCE_EXPONENTIAL,0.04679689768166327
