Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.0601111396817238
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.025775386009379418
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.07590747407216787
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.08828999999999854
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.15104607142857027
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.024958571428571698
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.03661243697478876
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.013835497557211602
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.25522857142857625
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.033174720982145224
PCE_LINEAR,0.03160075945476147
PCE_EXPONENTIAL,0.027574324537170215
