Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09039741721664853
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.12689698661670543
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.304951287106079
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.34002928571428204
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.4665271428571394
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.11577999999999652
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.15775581932772706
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.11656166966657815
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2468357142857187
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04298448660713709
PCE_LINEAR,0.15414187134083374
PCE_EXPONENTIAL,0.03029138963835056
