Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.33053769892288537
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.39102321566322396
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.6175180709122576
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.6608142857142836
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.7396653571428551
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.3593385714285692
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.4358536344537792
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.4009406874089298
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.12360000000000097
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.2881736049107044
PCE_LINEAR,0.393061921147395
PCE_EXPONENTIAL,0.05194042610034914
