Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.12602847943040674
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.16871019722462283
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.3385102297953998
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.37035399999999574
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.4998404999999958
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.16147399999999554
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.18275088235293654
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.130096148077035
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.21511000000000308
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04524265624999524
PCE_EXPONENTIAL,0.05461287998028349
