Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.0929121417571623
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.10365221267002896
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.2641832163356698
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.29594299999999646
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.42083649999999667
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.11104399999999677
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.1365784411764668
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.0830908381832336
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.25993000000000455
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.043051953125000667
PCE_LINEAR,0.11411901815318166
PCE_EXPONENTIAL,0.04584461846804418
