Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09507950795079438
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.10492049204920231
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.23882388238823576
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.2635849999999968
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.3875549999999971
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.06851999999999787
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.1306360294117615
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.07064581458145572
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.4183000000000064
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.07570742187499964
PCE_LINEAR,0.08418220822878633
PCE_EXPONENTIAL,0.06899557678945129
