Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.069096690966908
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.09518195181951523
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.2346308463084601
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.26252949999999686
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.38361899999999705
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.07781299999999682
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.10871048529411423
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.07576088260882374
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2341450000000041
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03561316406249683
PCE_EXPONENTIAL,0.05843935687085914
