Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.1966880662386714
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.2556887433679865
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.4841363172736511
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.5325609999999965
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6369144999999967
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.2631579999999964
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.304561735294114
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.2605927881442346
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2040200000000037
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.13246296874999036
PCE_LINEAR,0.25851369037099003
PCE_EXPONENTIAL,0.048677826006919125
