Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09779477947794847
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.08053448201963012
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.14843234323432247
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.16034499999999888
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.2696324999999992
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.07003999999999985
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.08146470588235154
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.0458483348334829
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.47150000000000797
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.08222187500000425
PCE_LINEAR,0.06195502838397752
PCE_EXPONENTIAL,0.05957065615573207
