Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.14171716565668319
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.15636544411968573
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.3506024879502376
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.38878099999999643
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5140764999999966
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.16087599999999638
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.18808941176470204
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.1454138417231629
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.14958000000000235
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.059402578124992854
PCE_LINEAR,0.16929255800488802
PCE_EXPONENTIAL,0.04072208500878255
