Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.05351096061308112
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.03149680474577861
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.11366586467058552
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.13083217821781973
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.21926262376237454
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.03365247524752333
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.04132620850320086
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.022200810907145402
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.28622772277228237
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.028102103960398184
PCE_EXPONENTIAL,0.02331897103824033
