Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.19198951458529642
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.24609398915132963
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.4698001485671829
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.5152707142857132
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6201539285714277
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.22017142857142744
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.28962163865546103
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.24296573669323734
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.19940000000000258
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.13421422991070586
PCE_LINEAR,0.2598680211391858
PCE_EXPONENTIAL,0.07199290713431154
