Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.04926430673409356
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.021270310644185546
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.05608304048455659
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.0634057142857133
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.11862642857142794
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.03369428571428571
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.030116113445377214
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.009020635124710375
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.22698571428571954
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03460150669643085
PCE_LINEAR,0.024485765413457046
PCE_EXPONENTIAL,0.031839087071776545
