Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.3767224655506852
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.43949978143293966
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.6584003319933567
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.7017639999999966
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.7694259999999966
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.40227799999999647
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.48798420588234936
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.4576865962680722
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.18854999999999927
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.3030191406249866
PCE_EXPONENTIAL,0.04260833506267144
