Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.202255225522549
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.241031245981738
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.4442319231923159
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.4893649999999966
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6057499999999968
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.23928999999999662
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.2699545588235258
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.22460996099609715
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.32535000000000586
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.1296750000000008
PCE_LINEAR,0.23264906339774574
PCE_EXPONENTIAL,0.06460792631489107
