Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09501228536327282
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.1122843428963221
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.26500421416530606
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.2918428571428536
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.4196217857142823
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.10124428571428257
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.13440926470587844
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.09044795148709765
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.22067857142857514
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.041802622767854444
PCE_LINEAR,0.10522746971765415
PCE_EXPONENTIAL,0.04384364783955157
