Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09762476247624778
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.03656722815138601
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.10631563156315502
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.13337999999999867
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.21449749999999895
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.06297999999999956
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.059724999999999084
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.025198769876987243
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.3638000000000059
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.07591132812500449
PCE_LINEAR,0.04417675708470795
PCE_EXPONENTIAL,0.05696497368288682
