Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.32959333333333085
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.3855464285714266
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.6153466666666646
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.6597233333333313
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.741487499999998
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.37638666666666437
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.4452225980392134
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.39513874999999865
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.20388333333333505
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.2773067708333231
PCE_LINEAR,0.39102297993035484
PCE_EXPONENTIAL,0.049808999044299876
