Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.11664166641666003
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.14501909304806962
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.3193651936519328
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.351264999999996
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.48162374999999624
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.13200099999999598
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.16675166176470166
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.1227968529685266
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.13310500000000242
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04219339843749421
PCE_EXPONENTIAL,0.04865602304071636
