Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.2072799999999957
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.2293521428571387
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.435190833333329
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.47219666666666227
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5897699999999958
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.1957566666666621
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.2561202941176424
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.2003224999999965
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.29550000000000437
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.09172890624998939
PCE_LINEAR,0.21472255541347032
PCE_EXPONENTIAL,0.06007933520138729
