Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09849484948494765
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.15129441515579964
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.29857485748574675
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.3236149999999981
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.4537074999999982
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.12974999999999803
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.15575455882352712
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.1035928592859275
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.34155000000000596
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.15227226562500099
PCE_LINEAR,0.1495795793032379
PCE_EXPONENTIAL,0.05737536162792033
