Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.08319500000000017
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.03867999999999931
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.12244416666666524
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.14045833333333183
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.22395333333333212
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.04129666666666641
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.04718975490195913
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.02971999999999924
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.36993333333334116
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03495130208333519
PCE_LINEAR,0.05331360554805886
PCE_EXPONENTIAL,0.04066071721174588
