Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.13853885388538806
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.115612275513265
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.2755425542554246
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.30522999999999895
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.42283999999999927
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.10573999999999932
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.13255485294117525
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.09741224122412222
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.36640000000000617
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.058865234374999575
PCE_LINEAR,0.12332511672059902
PCE_EXPONENTIAL,0.06689007619391685
