Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.3624597508049766
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.4456488013096814
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.6568008639827134
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.700299999999993
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.7736879999999932
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.41858199999999296
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.4980625588235224
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.4585730785384231
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.20653999999999811
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.3310995312499847
PCE_LINEAR,0.40344820421973404
PCE_EXPONENTIAL,0.1797061374568902
