Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.0867244895938529
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.07072289974624447
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.1726068833046176
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.19097673267326484
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.3051732673267305
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.06917128712871115
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.08249097262667167
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.038643215707239845
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2602623762376268
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.0205806775990131
PCE_EXPONENTIAL,0.03652820292066676
