Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.11951219512194924
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.16543922582082748
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.36062785627856053
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.39654999999999757
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5216429999999977
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.14694699999999744
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.20269938235293852
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.15554893048930343
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.1494650000000028
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.07151457031249349
PCE_EXPONENTIAL,0.05527211923871781
