Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.05488343190194513
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.09104311305391119
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.22359361161109517
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.2527614285714268
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.370673928571427
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.07532428571428398
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.1116973109243676
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.06618453758463941
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.22434285714286178
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03298085937500135
PCE_LINEAR,0.10502028088861196
PCE_EXPONENTIAL,0.050902471662089464
