Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.13574357435743212
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.20263383481204844
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.3782428242824238
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.4049699999999955
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5369974999999956
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.18342999999999543
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.22145941176470113
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.1538328832883253
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.3187000000000061
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.10026679687499833
PCE_LINEAR,0.19570977307477883
PCE_EXPONENTIAL,0.06370160836564809
