Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.055568333333333206
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.034969285714285335
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.11383416666666468
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.13365666666666456
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.21436999999999823
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.0376033333333326
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.04496745098039031
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.018011249999999278
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.28221666666667244
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.04970377604166871
PCE_LINEAR,0.03477266414919543
PCE_EXPONENTIAL,0.03144180449121497
