Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.04789999999999981
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.025439999999999775
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.058236666666665736
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.06358499999999905
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.11666166666666618
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.029496666666666654
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.035024411764704874
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.014824999999999939
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.25781666666667113
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.039876302083337076
PCE_LINEAR,0.02528222039637133
PCE_EXPONENTIAL,0.03420421403410492
