Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.06950872832204873
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.02713942866938479
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.0772813633896164
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.09509714285714184
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.15643071428571353
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.04070714285714332
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.024806491596637902
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.015057962629638637
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.29213571428572005
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.02254056919642996
PCE_LINEAR,0.026495278270546534
PCE_EXPONENTIAL,0.04091058793179491
