Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.06887362252754983
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.030009256957717823
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.0773669526609457
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.09707599999999897
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.15742849999999925
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.04212800000000051
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.02495944117646977
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.015049949001019785
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2582700000000056
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.03307203125000112
PCE_LINEAR,0.026841264638932532
PCE_EXPONENTIAL,0.03644571122573521
