Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.11973166666666732
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.060921428571427814
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.14976333333333153
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.16842666666666475
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.2688158333333318
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.0724499999999993
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.06150382352940974
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.03568749999999886
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.33193333333333935
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.0534388020833361
PCE_LINEAR,0.06714702745883419
PCE_EXPONENTIAL,0.04780335724458394
