Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.08333633327333356
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.08329676263617425
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.22570848583028172
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.24868999999999822
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.37141099999999844
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.08714199999999843
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.11245014705882142
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.07244405111897655
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.19479000000000346
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.041443281250000685
PCE_LINEAR,0.10171273478477368
PCE_EXPONENTIAL,0.047355286010317146
