Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.2306230623062262
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.21459003043160946
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.42254475447544226
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.46563499999999464
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.5851874999999949
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.21321999999999441
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.2543651470588179
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.2005625562556212
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.21790000000000206
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.13739062499999954
PCE_LINEAR,0.1524215657514855
PCE_EXPONENTIAL,0.11848692163915953
