Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.09617961796179608
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.12487248724872184
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.2660016001600126
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.2930899999999964
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.4170549999999967
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.08705999999999806
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.1199854411764667
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.08927767776777404
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.3273000000000059
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.0983738281250032
PCE_LINEAR,0.10535897784510677
PCE_EXPONENTIAL,0.04212564268700937
