Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.45230999999999605
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.531775714285711
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.731921666666663
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.7787083333333298
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.8272399999999965
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.5118899999999964
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.5983520588235257
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.567957499999997
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.22878333333333017
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.41922018229165375
PCE_LINEAR,0.47683525352669764
PCE_EXPONENTIAL,0.2785444736592204
