Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.3328382838283743
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.42500107153571715
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.6595559555955515
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.7042499999999918
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.7762424999999918
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.4263799999999917
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.5135772058823445
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.46047854785477804
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.2957000000000017
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.3379628906249834
PCE_LINEAR,0.3086531599645917
PCE_EXPONENTIAL,0.2138971834544888
