Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.27405151896961516
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.3423012968312014
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.575074998500025
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.6223699999999949
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.7092364999999952
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.3184379999999947
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.39556788235293594
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.3551696466070637
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.15197000000000263
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.22685484374998657
PCE_EXPONENTIAL,0.06083994364285152
