Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.07029359412811706
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.035212010045512374
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.11393822123557322
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.12757099999999802
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.21625199999999828
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.036613999999998995
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.041439941176468195
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.017881142377151195
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.33215000000000666
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.02826820312500125
PCE_LINEAR,0.03717802684060281
PCE_EXPONENTIAL,0.031093730561736792
