Method,Average Absolute Error
ZNE_LINEAR_1_1.1_1.2_FOLD_GLOBAL,0.29026902690268785
ZNE_LINEAR_1_1.2_1.6_FOLD_GLOBAL,0.3355535553555338
ZNE_LINEAR_1_3_5_FOLD_GLOBAL,0.5600585058505831
ZNE_LINEAR_1_2_3_4_5_FOLD_GLOBAL,0.610599999999998
ZNE_LINEAR_1_3_5_7_9_FOLD_GLOBAL,0.6964724999999982
ZNE_LINEAR_1_1.1_1.2_1.3_1.4_FOLD_GLOBAL,0.33369999999999794
ZNE_LINEAR_1_1.2_1.5_1.8_2_FOLD_GLOBAL,0.3918379411764684
ZNE_RICHARDSON_1_3_5_FOLD_GLOBAL,0.3360073507350725
ZNE_RICHARDSON_1_2_3_4_5_FOLD_GLOBAL,0.27285000000000537
ZNE_RICHARDSON_1_3_5_7_9_FOLD_GLOBAL,0.21808203124999165
PCE_LINEAR,0.3485497569684929
PCE_EXPONENTIAL,0.06610538275877458
